id, x, y, freq, label
3555, 64.622177, 9.918728, 8, frightened
3556, 55.653393, 5.124740, 0, davits
3557, 63.689899, 2.279925, 8, swore
3558, -14.805247, 56.058769, 6, indecent
3559, -33.737530, -56.483112, 28, assault
3560, -61.986385, 14.431724, 22, replace
3561, -13.596749, 38.305428, 14, writ
3562, -30.397243, 45.145515, 8, resisting
3563, -47.263870, 20.642958, 16, housed
3564, -7.284870, -10.132442, 90, fire
3565, -42.449272, 4.836790, 18, sullivan
3566, -38.581654, 39.989510, 14, cre
3567, -45.461121, 14.550241, 14, dominated
3568, -28.923128, 41.120491, 18, agenda
3569, -4.462559, -58.554317, 48, plan
3570, 44.786343, 23.121794, 6, thereby
3571, -8.859515, -60.160198, 44, proposed
3572, 14.723002, 33.618694, 10, regional
3573, -51.510105, -38.434246, 26, contained
3574, 29.600750, 39.206352, 12, firm
3575, 27.186985, 46.212193, 8, propose
3576, -2.452631, 59.443241, 12, pushing
3577, 25.422049, 21.158899, 6, scope
3578, 47.687515, -13.687116, 10, outlawed
3579, 30.276638, 47.797852, 10, instructed
3580, -35.912121, -47.629364, 32, activities
3581, -56.466026, -22.115061, 18, games
3582, 15.401994, 54.027260, 8, sundays
3583, -56.957703, 29.968464, 14, felony
3584, -61.887825, -3.314253, 20, lewd
3585, 43.508343, 36.648888, 6, swim
3586, -49.512314, -44.303177, 20, naked
3587, -63.933556, -22.673883, 22, lake
3588, -57.157093, 29.790220, 20, adult
3589, -54.024860, -34.514622, 20, unless
3590, 38.170677, 15.428194, 6, neglect
3591, -3.258174, 48.333771, 8, ply
3592, -22.250425, -52.909119, 36, section
3593, -67.096588, -6.907022, 12, tongue
3594, -35.563431, -57.764019, 44, dead
3595, -54.086170, -36.202152, 24, allies
3596, -64.164001, -8.506701, 24, gradually
3597, -57.780861, -27.414433, 18, narrow
3598, -52.741447, 40.584503, 10, cus
3599, -55.881382, -39.316544, 24, doubt
3600, -50.690983, 34.667290, 16, removed
3601, 45.099468, 22.164711, 6, requirement
3602, 61.001312, 25.194010, 8, kiss
3603, 66.286674, 1.100961, 4, maximum
3604, -58.116848, 20.118261, 18, earned
3605, -26.674923, 42.241131, 10, banning
3606, 49.965164, 12.235540, 4, prohibited
3607, -55.182037, -47.153103, 22, immoral
3608, 6.843232, 50.492786, 12, heat
3609, 68.845726, -21.104000, 6, sev
3610, -57.807968, 19.906458, 16, sections
3611, -37.717934, -33.946133, 32, omnibus
3612, -46.987022, -49.681744, 28, chamber
3613, 30.122723, 55.769131, 8, mitted
3614, 41.663250, 41.958397, 8, apartments
3615, 14.320974, 39.465847, 0, pu
3616, 50.411438, -27.689831, 6, precisely
3617, -3.714724, 62.731045, 8, intrusion
3618, 54.549042, 14.880095, 6, enactment
3619, -41.630569, -15.545007, 26, docket
3620, -22.052002, -62.811462, 30, views
3621, 69.891243, -27.222181, 8, dockets
3622, -20.955753, 58.575680, 14, felonies
3623, 1.771318, 57.366821, 22, attorneys
3624, -9.714581, -10.043315, 130, report
3625, -55.892860, -20.991653, 24, coast
3626, 59.197041, -41.191471, 6, terrible
3627, -61.844330, -11.375657, 22, anybody
3628, 38.401436, 42.265491, 6, antone
3629, -67.152374, -2.733266, 18, mor
3630, 43.914490, 44.454567, 10, timmons
3631, -20.872940, 60.552624, 12, frederick
3632, 4.430723, -30.837460, 50, evans
3633, -0.365722, -56.232090, 26, paxman
3634, -4.015658, -30.640184, 108, association
3635, 60.166153, -18.142952, 6, jurors
3636, -1.815923, 60.422745, 8, convincing
3637, 42.506107, 36.475399, 6, impersonator
3638, -51.417976, 43.946533, 12, habits
3639, -63.288197, -5.897680, 18, broken
3640, -47.011299, 1.505022, 22, elections
3641, 39.597038, 42.497608, 6, mercer
3642, 66.605141, -23.519693, 6, harassing
3643, -58.967834, 30.948801, 12, harry
3644, -55.166782, 31.585211, 12, douglass
3645, -49.125687, 11.903532, 16, recommended
3646, -43.444775, -42.296200, 18, russell
3647, -1.122106, 57.302231, 6, spitler
3648, -54.726692, 32.535950, 12, morrhauser
3649, 11.166418, 48.593166, 6, ora
3650, 14.982604, 39.530506, 6, spriggs
3651, -0.039502, 35.580544, 10, endorsement
3652, 56.453835, -35.269409, 6, pulpit
3653, -43.224655, 21.840199, 14, save
3654, -65.487610, -20.136057, 22, asylum
3655, -21.478279, 36.215221, 8, clean
3656, 32.239105, 24.496706, 6, undesirable
3657, 60.098343, 37.571537, 8, bol
3658, 65.142433, -11.001557, 6, corruption
3659, 20.567696, 55.616428, 8, ostensibly
3660, -30.047493, 44.015301, 8, ington
3661, 50.666142, -24.819300, 6, bannick
3662, 5.483501, 66.653488, 8, bringing
3663, -37.440006, 42.287724, 12, credit
3664, -40.687759, 38.736740, 12, path
3665, 42.449169, 21.052567, 6, heed
3666, -44.522015, 2.193053, 26, hurt
3667, -55.795948, -4.417601, 16, peace
3668, -44.409431, 37.543781, 14, depression
3669, -28.390411, -55.423077, 40, threat
3670, 56.873737, -43.518852, 6, bounds
3671, -3.736733, -33.670326, 80, warren
3672, 0.448695, 58.796112, 10, rob
3673, 7.235427, 57.913128, 12, addicts
3674, -64.114174, 3.173453, 18, pressed
3675, -51.721813, -36.904602, 18, inmates
3676, -33.233295, 27.169632, 22, riot
3677, -2.582415, -56.751965, 36, food
3678, 0.737174, 58.428497, 14, machine
3679, -38.318943, -54.355564, 16, gun
3680, -10.083363, 52.616341, 8, nightmare
3681, -37.354362, 38.003555, 12, reinforced
3682, -58.093700, 16.022518, 20, husband
3683, -8.044687, 57.027199, 12, method
3684, -5.192005, 45.917809, 16, belonged
3685, 47.274673, -20.509342, 6, sits
3686, -48.349262, 4.132336, 24, harborview
3687, -65.079712, -21.018259, 20, mentally
3688, -3.043262, -56.259010, 62, ill
3689, -23.106148, -60.989246, 52, morning
3690, 46.805614, 40.357998, 10, screaming
3691, -35.175236, -53.041702, 20, van
3692, 64.487617, -25.212149, 6, duwamish
3693, -32.363159, -58.546391, 30, playing
3694, -64.320435, -0.430127, 14, olympic
3695, -60.200653, 12.218971, 14, drove
3696, -26.804081, 46.927322, 12, sight
3697, -57.292507, -12.853407, 24, comment
3698, 62.728348, 19.771465, 6, traditionally
3699, -47.322384, 44.318626, 14, feminine
3700, -59.428272, -25.146606, 18, wear
3701, -55.834503, -12.547997, 20, publicity
3702, -35.107517, 37.491463, 10, photos
3703, -50.004078, -49.799992, 36, ignored
3704, -55.888565, -28.944891, 14, dresses
3705, 43.028305, 38.221169, 6, opted
3706, -13.972766, -64.735107, 26, blue
3707, -9.991271, 53.397243, 12, jeans
3708, -59.177750, 14.011992, 16, masculine
3709, -45.136536, -34.099308, 12, shirt
3710, 60.297283, -31.882528, 6, cigarette
3711, -21.201309, 42.223274, 12, est
3712, -57.868008, -40.238144, 36, remember
3713, -37.829712, -53.336685, 36, autobiography
3714, 56.396637, -44.724987, 6, closest
3715, 63.155109, 18.101889, 8, dates
3716, 37.015530, 45.321716, 6, resulted
3717, 53.365021, -15.269982, 6, prefer
3718, -50.715523, -1.657253, 26, complaints
3719, -33.295933, -46.060108, 32, commitment
3720, 0.255753, 37.259754, 10, observation
3721, -53.804405, 26.615440, 20, symptoms
3722, -19.337101, 60.197704, 14, treatments
3723, 10.768309, 46.001919, 6, physically
3724, 50.452282, 17.079752, 6, electricity
3725, -48.411892, 22.048038, 16, lillian
3726, -44.822071, -33.564262, 20, actress
3727, 5.907001, 55.647869, 14, anymore
3728, 21.525620, 24.271505, 10, depressed
3729, 48.508282, -48.711788, 6, drs
3730, -60.110764, -17.642262, 20, nicholson
3731, -61.873428, -10.382096, 22, price
3732, -50.738235, 8.395373, 16, radio
3733, 64.535446, 0.340654, 6, loudly
3734, -49.030647, -4.352997, 24, neighbors
3735, -34.900116, -46.572308, 28, angry
3736, 54.810806, 21.546106, 6, wrists
3737, -5.607199, 49.470001, 12, realize
3738, 44.470993, -52.718136, 6, rambling
3739, -55.680065, 14.777387, 16, indicated
3740, 65.728302, -23.235352, 6, paranoid
3741, -53.971916, -35.009197, 22, concluded
3742, -56.502010, 27.073219, 12, schizophrenia
3743, -23.455338, -61.735855, 44, cause
3744, 47.815845, -47.730385, 6, pleasing
3745, -33.817242, -59.591778, 34, loved
3746, 29.725277, 43.173290, 10, attractive
3747, 64.474426, -26.694145, 6, totally
3748, 11.650825, 45.346817, 12, youngest
3749, 7.842215, 63.845356, 10, unhappy
3750, -25.397160, 56.186367, 0, culty
3751, 43.326317, -48.785896, 6, insanity
3752, 8.911065, 56.352512, 12, psy
3753, 18.644842, 58.541996, 8, profession
3754, -30.433109, -47.072075, 36, emerged
3755, 65.688774, -13.701181, 6, abnormal
3756, 21.861439, 46.373638, 8, veered
3757, -57.700153, -4.357045, 16, appropriately
3758, 31.512318, 38.876862, 8, manual
3759, -59.279102, -0.217026, 16, personality
3760, -4.311479, -53.473621, 64, patients
3761, -57.680561, 1.319392, 28, respectability
3762, 31.745363, 44.242676, 10, primarily
3763, 8.608200, 52.520306, 8, med
3764, -6.958472, -59.267136, 32, ical
3765, 9.779224, 49.441776, 6, definitions
3766, -5.799438, 38.496677, 14, confidential
3767, -23.677685, 44.352985, 20, refer
3768, -61.556774, -9.024929, 18, homosex
3769, -26.862612, 55.383663, 10, uality
3770, 61.226620, -7.250079, 6, hint
3771, -52.325817, 12.793076, 18, phrase
3772, 6.877010, 59.119423, 10, adjustment
3773, 57.188583, -40.339516, 0, culties
3774, -62.434952, 16.307825, 12, accuser
3775, -57.447544, -5.103594, 14, personnel
3776, 15.087091, 47.761318, 6, courses
3777, 29.596205, 48.441696, 6, complaining
3778, -51.670860, -21.145967, 26, beliefs
3779, -65.963196, -19.324196, 12, credibility
3780, -28.861210, 43.820885, 12, steilacoom
3781, 58.008434, 17.746120, 6, admission
3782, 34.866978, 44.758625, 8, registered
3783, -43.339882, 31.939695, 10, link
3784, 22.869425, 34.522308, 6, unacceptable
3785, -46.292885, 41.206436, 20, diagnoses
3786, -4.360847, -57.119179, 22, patient
3787, 18.400042, 55.759373, 10, masturbating
3788, 24.468067, 45.758266, 10, fred
3789, -5.794433, -40.757717, 48, carl
3790, -67.277771, 21.740995, 18, schizophrenic
3791, -39.067051, 51.087551, 10, masturbation
3792, 15.862221, -0.145993, 170, died
3793, -34.081253, -53.239170, 40, diagnosed
3794, 16.307547, 56.914516, 10, mas
3795, 22.430286, 28.309225, 8, designer
3796, -13.636494, -63.439117, 42, caused
3797, -52.709778, 12.574349, 20, causes
3798, 19.884417, 43.485870, 10, scattered
3799, 28.427761, 36.439110, 8, inevitably
3800, -46.274868, 18.089859, 28, surprisingly
3801, 51.856861, 20.390812, 12, insane
3802, 6.068114, 50.012642, 10, legend
3803, 33.237854, 24.027895, 8, appealing
3804, -53.526550, 4.786320, 18, seriously
3805, 7.741850, 51.402302, 6, utopian
3806, -30.160891, 52.345314, 16, dream
3807, -50.588951, -44.734234, 26, beautiful
3808, -2.286813, 53.753139, 12, environment
3809, 41.481205, -3.685295, 6, investigative
3810, -24.659294, 25.714920, 16, titled
3811, -49.087620, 23.054569, 16, shadowland
3812, -20.571238, -52.940331, 42, arnold
3813, -60.247776, -12.249765, 14, sister
3814, 12.151880, 50.900471, 8, edith
3815, 62.041931, 12.975077, 6, films
3816, 34.732662, 37.347115, 6, starred
3817, 63.013680, 3.427978, 2, lange
3818, -30.222088, 31.969179, 12, documentary
3819, -19.971598, 62.189392, 14, plays
3820, -32.268841, -57.897072, 18, rock
3821, -58.101902, 4.983798, 16, favorite
3822, -44.383064, -48.457569, 28, shown
3823, -60.961567, -7.559060, 14, covered
3824, 60.696426, 11.665040, 6, interpretation
3825, 42.497246, 41.005131, 6, inap
3826, 54.193195, 25.732225, 6, propriate
3827, 41.807545, 21.053434, 8, strongly
3828, -16.283531, -49.428593, 56, student
3829, 14.570959, 36.533455, 8, accident
3830, -65.107681, 2.930453, 24, wondered
3831, 58.661480, 25.052759, 6, hats
3832, 55.054443, -31.841274, 6, tragedy
3833, 43.005196, 46.403042, 8, pretended
3834, -49.716728, 44.699623, 14, notice
3835, 54.411076, 9.094717, 10, submitted
3836, -1.310488, 45.232693, 14, contest
3837, 4.261414, 54.047924, 8, prize
3838, -14.129556, 57.843468, 10, hun
3839, -39.143757, 51.048206, 10, dred
3840, -32.539825, 22.891085, 20, headlines
3841, -46.683975, 5.616393, 16, denies
3842, 19.219202, 28.152868, 8, wins
3843, 17.334459, 34.696480, 8, furious
3844, -50.004757, 19.113968, 18, encourage
3845, -56.177277, -38.678894, 26, thinking
3846, 56.898495, 2.957566, 6, enrolled
3847, -49.870579, 16.728094, 12, rolled
3848, -26.251181, 52.825829, 4, collar
3849, 31.951973, 49.017895, 8, neck
3850, -62.762955, 25.049932, 14, fellow
3851, -50.638798, -2.917599, 22, highly
3852, -18.276451, 44.876293, 10, faderman
3853, -0.977990, -48.212528, 52, study
3854, 3.035716, 39.404266, 12, regularly
3855, 46.159500, -49.804634, 6, discreet
3856, -49.943417, 5.763045, 20, interviewed
3857, -51.186478, 28.614334, 14, accompanied
3858, -47.475021, 34.058514, 18, depart
3859, 59.110771, -13.529304, 6, tan
3860, 37.358383, 37.911770, 8, musicians
3861, 31.634865, 50.241165, 8, instructor
3862, -0.419582, 57.530525, 8, sophie
3863, -51.389416, -43.195766, 18, rosenstein
3864, -64.286263, 14.159283, 8, twenties
3865, 10.933875, 59.617493, 10, businessman
3866, -58.156891, -0.138159, 14, ideas
3867, 52.069397, 15.895374, 6, encompassed
3868, -0.871824, -50.204498, 46, reached
3869, -43.872276, 42.641167, 2, cheek
3870, -59.314911, -0.166822, 16, sup
3871, 46.103340, -35.995705, 6, fabulous
3872, 1.647424, 68.052841, 16, alive
3873, 76.007797, -12.799915, 6, functioning
3874, 3.695421, 32.769501, 8, adds
3875, 49.041908, -35.150410, 6, realistic
3876, 51.960842, 9.179849, 6, moscow
3877, -28.338430, -57.173191, 26, emotions
3878, 38.782112, 31.248867, 6, ingly
3879, 41.643799, -3.868491, 6, alien
3880, 63.464745, -27.548552, 6, desperately
3881, -34.052826, 30.415016, 16, preparing
3882, 43.715725, 33.765190, 6, separating
3883, 62.772957, -30.907288, 6, dual
3884, -54.903023, -5.348012, 22, critics
3885, 20.006058, 29.834311, 8, virginia
3886, -8.729523, 39.915520, 10, boren
3887, 49.804756, -6.278034, 4, confidence
3888, 43.178608, 18.644741, 6, bless
3889, 54.671490, 23.063175, 2, ant
3890, 48.282955, -19.705688, 8, vigilantes
3891, 29.537634, 25.806841, 12, unions
3892, 53.513397, 10.676445, 8, provoked
3893, -5.105267, -47.145260, 34, stores
3894, -21.751183, 42.702663, 16, burned
3895, 54.608677, -31.532843, 6, distributing
3896, 2.520475, -18.744333, 76, workers
3897, 58.189838, -9.970436, 6, midst
3898, 26.410143, 15.348535, 8, turmoil
3899, -67.122437, -5.898474, 26, send
3900, 58.794830, -37.576454, 6, influential
3901, -5.655337, 48.076031, 8, trip
3902, 22.451473, 28.278070, 12, russia
3903, 38.951527, 35.863529, 6, via
3904, 42.507832, 14.220457, 8, protested
3905, -10.624293, 41.083076, 8, entitled
3906, 50.905922, -2.219384, 6, appease
3907, -13.883487, 41.739841, 10, frater
3908, -30.325670, 46.671360, 8, particu
3909, -60.222469, 17.035639, 20, invited
3910, 43.511517, 34.068546, 6, paramount
3911, -42.103851, -52.817966, 26, pictures
3912, 65.321449, -26.956797, 6, shoulder
3913, -56.626160, 0.019267, 24, wood
3914, -54.750675, 12.804067, 16, knows
3915, 51.267525, -31.998512, 8, delighted
3916, 59.241364, 23.101025, 8, caption
3917, -13.422402, -58.262188, 32, star
3918, 50.925705, -29.470518, 6, tomorrow
3919, -32.058922, 25.217052, 18, praised
3920, -61.629902, 16.215347, 16, psychosurgery
3921, 58.831306, 4.050622, 6, prefrontal
3922, -42.660797, 45.783516, 14, watt
3923, -2.656112, -61.901726, 40, older
3924, -13.486440, 55.853580, 10, methods
3925, -61.155121, -16.640827, 26, drugs
3926, 3.999172, 66.459114, 10, fantasy
3927, 10.486350, 55.797108, 6, emotion
3928, 59.853828, -32.685772, 6, harmless
3929, -32.329338, 50.507504, 16, writings
3930, 45.411751, 31.415239, 4, blunt
3931, -53.103775, -31.509436, 20, brain
3932, -20.698792, 55.153267, 14, lobotomized
3933, -25.630547, 47.708069, 8, typically
3934, -39.011021, 30.147850, 18, goals
3935, -48.957802, -52.793415, 36, tension
3936, 61.618473, 22.313124, 8, relieved
3937, 64.955338, -17.065929, 14, asylums
3938, 8.251528, 56.020676, 10, easier
3939, -53.356079, -46.885216, 30, operation
3940, -59.989723, 1.658023, 12, vio
3941, 4.723356, 51.195114, 6, lence
3942, -5.137822, -59.833233, 44, problems
3943, -22.791027, 60.416763, 10, technique
3944, 52.586220, -37.883537, 6, sketch
3945, -59.717010, 3.911202, 12, nose
3946, 16.114014, 36.499317, 8, dle
3947, 7.051781, 52.978409, 8, chin
3948, 40.435413, 17.373241, 6, tip
3949, 21.282318, 49.534744, 6, socket
3950, 59.989254, 4.813648, 6, instrument
3951, 17.193489, 53.185104, 6, visual
3952, -59.782558, -3.557616, 14, temporary
3953, -63.995026, 24.804129, 18, hide
3954, -52.360268, 1.824127, 26, attending
3955, 39.711258, -4.641503, 4, evangelist
3956, -44.765751, 36.448883, 8, enthusiastically
3957, -17.170033, 59.744328, 10, proclaiming
3958, 61.924393, 18.571316, 6, reservations
3959, 38.129284, 15.969712, 6, clips
3960, -22.228701, 60.376728, 4, acre
3961, 49.705006, 34.764263, 10, milk
3962, 6.414217, -44.764751, 6, sta
3963, 47.011257, 42.411625, 10, rate
3964, 64.454193, -31.111628, 6, underlying
3965, -14.628187, 51.801659, 14, overt
3966, 8.792286, 53.484154, 10, latent
3967, 35.701118, 27.193327, 8, instances
3968, -22.164902, 58.838573, 10, frontal
3969, -54.013451, 35.800541, 16, studies
3970, -11.799049, 46.931885, 8, physician
3971, 11.369149, 57.877945, 10, guilt
3972, -15.442633, 44.490299, 12, shame
3973, -41.101223, 43.385845, 0, ectively
3974, -44.792717, 28.596067, 16, separated
3975, -26.408419, 46.868172, 8, suicide
3976, 53.254753, -28.321846, 6, implement
3977, 56.166645, -44.966114, 6, interestingly
3978, 57.077213, -3.680823, 6, lobot
3979, -58.514355, -18.207172, 16, prob
3980, 57.754807, 33.697380, 6, loves
3981, -29.991669, 32.248497, 10, stunning
3982, -34.686638, 38.235603, 10, judged
3983, -35.659843, -31.042372, 30, collection
3984, -40.404972, 31.253281, 14, film
3985, -10.747128, 45.311501, 14, samuel
3986, 57.731441, -33.907639, 6, production
3987, -10.342829, -48.656746, 32, grant
3988, -27.179596, 54.920029, 18, excited
3989, 59.312805, -10.314320, 6, mansfield
3990, 51.043980, 37.225407, 8, fresh
3991, 61.700859, 13.451315, 6, tled
3992, -16.034790, 54.450825, 8, safely
3993, 46.579929, 40.723034, 6, belt
3994, -24.248312, 49.572830, 10, fancy
3995, 58.898014, 25.351337, 6, eyebrows
3996, 66.500252, -3.590022, 6, glittering
3997, -17.980774, 52.897476, 12, mirror
3998, 64.009926, 10.966433, 6, makeup
3999, 64.093887, -0.543881, 8, strain
4000, -39.370659, 45.094982, 14, driving
4001, 40.559845, 40.810253, 8, probation
4002, -54.779667, -30.156925, 26, angrily
4003, 53.202171, 22.995943, 6, yelled
4004, 66.246002, -23.546642, 6, strapped
4005, 51.697361, 33.212593, 8, defiantly
4006, 15.441895, 39.589031, 8, orange
4007, -58.114391, -8.810739, 0, ee
4008, 65.410080, -17.786089, 6, obey
4009, 66.255981, -17.776878, 8, yelling
4010, 26.972361, 48.006123, 10, exhausted
4011, 21.622313, 43.313847, 12, calm
4012, 22.993919, 49.724564, 6, cup
4013, 8.945875, 52.512478, 4, eyed
4014, 39.072468, 47.443241, 8, distinct
4015, -46.023754, 36.889786, 8, psychopathic
4016, -5.148056, 34.941025, 10, volunteered
4017, 53.381496, 1.656596, 8, courage
4018, -51.150520, -40.182304, 34, assigned
4019, 50.598465, -35.674473, 6, guardian
4020, 44.571831, -43.514389, 6, judging
4021, -18.706064, 46.734215, 14, transferred
4022, 59.482380, 37.043922, 12, sidered
4023, -35.477325, -45.722538, 32, roles
4024, 42.280788, 36.667965, 6, speculated
4025, 29.983620, 20.769527, 6, energetic
4026, -42.225693, 20.961205, 20, activism
4027, -47.818569, 30.717064, 0, ratcli
4028, 40.448811, 17.828693, 6, cats
4029, -55.822014, -19.952066, 18, dog
4030, -49.715988, 16.358173, 20, visiting
4031, 44.887787, 8.288996, 8, indianapolis
4032, -4.015442, 51.048229, 12, pornography
4033, 49.046150, 6.471344, 6, filthy
4034, 41.149124, -6.544433, 6, evolved
4035, 41.344761, 35.200771, 6, product
4036, 16.427464, 54.644878, 10, attitudes
4037, 59.658817, 4.731045, 6, frame
4038, -63.340729, 24.519892, 16, friendship
4039, 52.152969, -19.967390, 6, selected
4040, -63.694698, -8.303230, 16, aspects
4041, -44.704193, 19.234911, 14, socially
4042, 20.566187, 50.420456, 10, mrs
4043, 0.395741, 57.543278, 12, ledgers
4044, -6.808842, 50.538914, 6, covers
4045, -47.941120, -11.172599, 18, conducted
4046, 53.447292, -21.291241, 6, forth
4047, 21.921049, 57.579857, 8, ledger
4048, 0.592235, 60.794159, 8, operations
4049, 31.917456, 53.578068, 8, assistants
4050, 41.990887, 42.779011, 6, anesthetic
4051, 29.257790, 48.764145, 6, coma
4052, 60.585968, -25.739550, 4, instructions
4053, -48.818043, 27.505413, 10, nurses
4054, 56.648865, 6.924699, 8, compound
4055, 34.713936, 31.326494, 8, speculation
4056, -5.025003, 63.314194, 12, denial
4057, -44.820122, 41.358318, 12, fan
4058, 42.084606, -28.593237, 6, robinson
4059, -15.344941, 42.131363, 4, rodgers
4060, -56.894001, 0.442632, 18, alex
4061, 20.917324, 34.914288, 6, peterson
4062, -47.109760, 1.856963, 22, demonstration
4063, 54.374432, 4.934474, 6, paroled
4064, 2.200210, -30.678690, 64, jones
4065, -29.061865, 45.362171, 12, shanklin
4066, 63.256031, -3.069839, 8, chart
4067, -52.849571, -33.787014, 16, christmas
4068, -54.513172, -20.425741, 22, parole
4069, -17.742764, 51.937832, 10, thirties
4070, 64.318954, -8.997876, 6, hos
4071, -51.563004, 29.370539, 20, quietly
4072, 55.162510, -18.921118, 6, gown
4073, 47.553104, -29.606379, 6, assisted
4074, -1.539798, -57.010414, 52, horseshoe
4075, 61.179787, -3.879035, 6, deliver
4076, 66.083138, -15.745665, 4, bald
4077, -19.765158, -58.041275, 38, promised
4078, 36.130020, 32.172363, 6, tech
4079, -40.009537, 35.187424, 18, taught
4080, 63.201546, -16.761339, 4, pronounced
4081, -55.277283, 27.361494, 14, cured
4082, -7.365777, -53.753265, 46, released
4083, -41.960361, 47.763737, 12, stripped
4084, -49.238468, 3.431230, 14, tied
4085, 65.151054, -11.018067, 6, tubs
4086, 47.313110, -51.048904, 6, claims
4087, 63.945587, 9.675213, 6, lip
4088, 40.848289, -3.566990, 8, experimental
4089, 65.812843, -24.213804, 6, talent
4090, -60.794353, 11.992431, 16, watching
4091, -51.877132, 41.806942, 12, saved
4092, 58.649796, -39.349968, 8, cooperative
4093, -20.024090, 62.165447, 12, covering
4094, 23.525993, 31.766865, 8, ents
4095, 1.582158, 67.143845, 14, finished
4096, 48.760803, -49.735397, 6, forgotten
4097, 42.269562, -6.617259, 8, birth
4098, 26.802925, 28.105375, 8, russian
4099, 49.705074, 21.563396, 10, broadcast
4100, -49.780449, -44.911861, 32, agent
4101, 25.221113, 42.712765, 12, dur
4102, -25.365435, -57.487694, 46, reporters
4103, 42.230835, -9.988833, 6, tap
4104, 62.062740, -32.186039, 4, scenario
4105, -51.377228, 14.498235, 20, cancer
4106, 5.688610, 42.210762, 12, casually
4107, -62.193954, -21.309454, 22, betty
4108, 48.046005, -44.874329, 6, tale
4109, 38.271309, 47.445057, 10, remem
4110, 49.390488, 32.814827, 6, glamorous
4111, -55.671883, -7.796785, 20, jackie
4112, -27.050541, -67.109375, 50, cachero
4113, 55.590164, -32.670918, 6, experi
4114, -13.785591, -66.938171, 38, beat
4115, 33.120872, 54.217949, 16, foster
4116, -25.941347, 42.451099, 12, hiding
4117, 49.454247, -44.044930, 6, bushes
4118, 24.016510, 49.005745, 6, wild
4119, -12.570198, 40.459389, 10, fights
4120, -44.352135, 2.323214, 22, cars
4121, 53.769402, 7.083379, 6, frustrated
4122, 67.636917, -22.362782, 10, oh
4123, 64.167305, -8.895844, 8, stupid
4124, 49.482346, -48.861065, 6, yeah
4125, -54.893509, -14.664448, 16, butch
4126, -54.859344, 25.756519, 16, sounded
4127, 40.945534, 38.682018, 8, jesus
4128, 18.984131, 48.176384, 10, christ
4129, 57.509449, 24.087824, 6, blew
4130, 49.398251, 26.191101, 6, infuriated
4131, -30.732355, 45.982647, 12, authorities
4132, -6.638037, 53.685379, 10, shit
4133, -15.643970, 48.619427, 10, cry
4134, 14.832022, 57.141861, 10, wish
4135, -41.833405, -42.966545, 24, losing
4136, 30.468145, 44.995960, 8, bled
4137, 40.313305, 18.236755, 8, spotted
4138, 48.152180, 43.234535, 10, confined
4139, -36.402794, -49.185841, 28, leather
4140, -29.280462, -55.948635, 36, spread
4141, 57.797985, -39.121849, 6, waist
4142, -15.074985, 45.240154, 10, fitted
4143, -19.008070, 54.179909, 8, wrapped
4144, 57.635086, 25.330669, 6, ankles
4145, 10.650043, 37.530304, 6, rub
4146, 54.342476, 6.713317, 4, plus
4147, 56.423073, -42.496105, 6, ladies
4148, 58.074692, -13.863664, 0, shu
4149, -32.400707, 50.101131, 14, labeled
4150, 46.397804, 34.164165, 14, bus
4151, 43.458790, -47.129723, 6, dedicated
4152, -54.782982, -5.222527, 18, warm
4153, -56.348289, 18.774071, 14, retreat
4154, 57.580608, 21.226009, 6, freed
4155, -19.436546, -61.852825, 42, image
4156, 28.719492, 53.850834, 8, lawyers
4157, -48.843632, -26.201908, 20, clergy
4158, 41.515656, 28.692488, 12, teachers
4159, -6.079623, 63.752445, 10, amusement
4160, -41.208214, 46.919064, 8, recreation
4161, 37.685280, 38.638287, 10, plenty
4162, 49.719845, -21.108088, 8, emerge
4163, 59.042854, 1.348677, 6, individ
4164, 5.848053, -46.644836, 46, mean
4165, -39.913635, 46.774811, 18, restrictions
4166, -6.337762, -58.893044, 38, establishment
4167, -55.476395, 26.236900, 10, advertising
4168, -34.619568, 49.246735, 12, negative
4169, -42.108162, -55.383453, 24, taverns
4170, -3.661534, 43.310265, 10, cabarets
4171, 25.755829, 28.560410, 8, clubs
4172, -68.050194, 2.371477, 28, inspectors
4173, 42.504787, -41.212231, 6, subculture
4174, 55.432621, -19.486280, 6, toler
4175, 61.689732, 13.502925, 8, ating
4176, -42.126259, 47.496452, 14, violations
4177, -45.497723, 44.754372, 14, tradition
4178, 45.435143, 21.890089, 8, corners
4179, 47.212219, 29.461872, 10, converted
4180, 10.776004, -32.127670, 88, casino
4181, 30.923073, 54.251366, 6, bellotti
4182, 35.774155, 36.703194, 8, cigar
4183, -20.439690, 40.432358, 14, direc
4184, 67.827690, -27.350201, 6, renamed
4185, -59.874149, 27.445194, 16, pool
4186, -27.831833, 56.573765, 12, bartender
4187, 30.122129, 42.578011, 8, dellevitti
4188, 24.357752, 24.563906, 12, surveillance
4189, 20.201908, 49.040672, 12, missed
4190, -36.657364, 42.539295, 16, vilma
4191, 39.379604, 24.505283, 12, arriving
4192, -6.919225, -53.857166, 44, paulson
4193, -53.864521, -26.958637, 26, simpson
4194, 56.311687, -2.452640, 6, neat
4195, -53.354103, 9.572466, 18, kids
4196, -36.852093, -46.554504, 34, signs
4197, 19.975233, 33.037636, 10, roosevelt
4198, -49.524647, -46.248920, 32, queens
4199, 53.450325, 29.243824, 8, wilhelmina
4200, -22.762848, 50.763474, 12, okay
